status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
ok,12,owner,48,49,married,no,partime,45,80.0,4000.0,0.0,800,1228
ok,0,owner,48,49,married,no,freelance,105,280.0,20000.0,0.0,800,1137
ok,9,rent,36,34,single,no,fixed,49,136.0,0.0,0.0,800,1064
default,13,other,36,35,married,no,fixed,75,70.0,0.0,0.0,450,450
default,5,private,48,44,married,yes,fixed,75,199.0,4600.0,0.0,1600,2631
default,0,rent,48,30,married,no,partime,60,150.0,0.0,0.0,1300,1582
ok,3,rent,60,44,married,no,freelance,74,140.0,2000.0,0.0,800,992
ok,2,other,60,23,single,no,fixed,45,175.0,7500.0,0.0,1500,1525
default,20,owner,60,50,married,yes,freelance,45,125.0,3000.0,0.0,1500,1600
ok,8,parents,48,26,single,no,fixed,35,78.0,0.0,0.0,500,1800
ok,8,owner,36,48,married,no,fixed,45,75.0,3500.0,0.0,670,857
default,1,owner,48,42,divorced,no,fixed,35,210.0,6500.0,1500.0,1650,1679
ok,35,owner,36,59,married,no,freelance,60,125.0,6000.0,0.0,500,1389
default,7,other,48,22,married,no,freelance,45,0.0,0.0,0.0,1100,1729
default,2,rent,60,21,married,no,freelance,70,100.0,2000.0,0.0,1100,1260
ok,8,private,60,30,married,no,fixed,75,100.0,2000.0,192.0,1400,1460
default,10,parents,12,25,single,no,freelance,35,,0.0,0.0,675,1387
ok,1,other,30,26,single,no,fixed,35,110.0,0.0,0.0,700,1340
default,1,owner,48,26,married,no,freelance,75,180.0,1600.0,0.0,1450,1610
default,10,rent,48,34,married,no,fixed,83,79.0,0.0,0.0,1200,1215
ok,4,owner,60,32,married,yes,fixed,75,183.0,8000.0,0.0,1170,1398
default,11,owner,36,37,married,yes,freelance,60,205.0,13600.0,4500.0,450,625
ok,12,owner,60,27,married,no,fixed,60,118.0,6000.0,800.0,900,1200
ok,2,parents,60,26,single,no,fixed,35,117.0,0.0,0.0,1000,1724
ok,11,other,12,41,single,no,fixed,35,135.0,0.0,0.0,1000,1300
ok,8,owner,48,26,married,no,freelance,90,113.0,3000.0,750.0,1200,1450
ok,5,parents,60,21,single,no,fixed,35,60.0,0.0,0.0,1100,1134
default,0,rent,36,24,single,no,partime,44,85.0,0.0,0.0,375,575
ok,16,owner,60,30,married,no,fixed,45,135.0,5000.0,0.0,1000,1230
ok,15,owner,36,35,married,no,fixed,60,146.0,3500.0,0.0,1600,2122
default,4,rent,48,26,single,no,freelance,50,150.0,0.0,0.0,1100,1335
ok,3,owner,36,36,married,no,freelance,75,,4000.0,0.0,1000,1818
default,1,private,60,32,married,no,freelance,75,0.0,1200.0,0.0,1150,1565
default,10,private,60,43,married,no,fixed,90,110.0,4500.0,1500.0,750,936
default,0,owner,48,39,married,yes,partime,45,132.0,3500.0,0.0,1000,1603
ok,41,other,24,59,married,no,fixed,60,177.0,0.0,0.0,500,1633
default,0,owner,36,32,married,no,others,75,74.0,4000.0,0.0,500,1104
ok,1,rent,6,25,single,no,fixed,46,112.0,0.0,0.0,200,600
default,0,parents,36,38,married,yes,freelance,75,125.0,11000.0,0.0,2500,3350
ok,2,parents,60,28,single,no,fixed,35,220.0,0.0,0.0,1600,1739
ok,2,parents,60,25,single,no,fixed,35,96.0,0.0,0.0,1300,1785
ok,11,parents,60,41,separated,yes,fixed,35,100.0,0.0,0.0,1250,1549
ok,12,owner,12,50,married,no,freelance,75,200.0,17000.0,3000.0,1250,1721
ok,2,owner,48,33,married,no,fixed,75,100.0,6500.0,2000.0,1000,1234
ok,1,rent,36,28,single,no,fixed,55,196.0,0.0,0.0,1200,1599
ok,4,owner,60,26,married,no,fixed,45,152.0,4000.0,1200.0,950,1050
ok,1,rent,36,29,married,no,freelance,54,86.0,0.0,0.0,500,1686
ok,5,owner,24,42,married,no,fixed,45,113.0,7100.0,0.0,1800,3669
ok,14,owner,36,39,married,no,fixed,75,200.0,5000.0,0.0,1000,1155
default,0,other,60,46,single,no,fixed,35,150.0,0.0,0.0,1400,1490
ok,7,owner,36,24,married,no,fixed,45,95.0,3000.0,0.0,1000,1597
ok,12,parents,36,31,married,no,fixed,60,160.0,3000.0,1000.0,700,1100
default,2,other,60,37,married,no,fixed,75,0.0,0.0,0.0,1385,1385
ok,17,owner,48,42,married,no,fixed,90,450.0,8000.0,1800.0,1000,3313
default,14,rent,60,63,married,no,fixed,73,127.0,0.0,0.0,1400,1496
default,0,rent,36,18,single,no,partime,40,51.0,0.0,0.0,500,500
ok,19,owner,36,43,married,no,freelance,75,70.0,7000.0,0.0,1000,2335
default,0,parents,36,26,single,no,partime,35,70.0,3500.0,350.0,375,500
ok,6,rent,36,24,married,no,fixed,66,213.0,0.0,0.0,1000,1064
ok,14,rent,48,29,married,no,fixed,52,70.0,0.0,0.0,800,1210
default,0,parents,48,28,divorced,yes,fixed,35,280.0,0.0,0.0,1300,2058
ok,10,owner,60,39,married,yes,fixed,90,195.0,12000.0,0.0,1500,2659
ok,6,parents,48,30,single,no,freelance,35,0.0,7000.0,0.0,700,1054
ok,20,owner,60,43,married,no,partime,60,138.0,20000.0,0.0,1000,1312
ok,12,rent,60,38,married,no,fixed,96,205.0,3500.0,0.0,1400,1742
ok,3,rent,48,29,married,no,fixed,59,137.0,0.0,0.0,800,889
ok,2,parents,48,28,single,no,fixed,35,79.0,0.0,0.0,650,1379
ok,13,rent,60,41,single,no,fixed,45,95.0,0.0,0.0,940,1379
ok,23,owner,48,60,married,no,fixed,35,80.0,3000.0,0.0,1150,1242
ok,3,private,60,54,married,no,fixed,45,134.0,2000.0,0.0,1100,1286
ok,3,parents,36,22,single,no,fixed,35,65.0,0.0,0.0,1000,1629
ok,2,owner,30,38,married,no,fixed,75,159.0,11000.0,0.0,1280,1289
ok,30,owner,24,57,married,no,freelance,45,40.0,17000.0,0.0,400,500
ok,10,owner,24,42,married,no,freelance,75,70.0,4600.0,0.0,500,1104
ok,16,owner,60,39,married,yes,fixed,60,115.0,3000.0,0.0,800,1373
ok,2,rent,48,31,married,no,fixed,67,67.0,0.0,0.0,970,1273
ok,2,other,36,24,married,no,fixed,60,102.0,0.0,0.0,900,1555
ok,11,owner,60,27,married,no,fixed,60,125.0,2500.0,0.0,1100,1220
ok,8,owner,24,35,married,yes,freelance,75,180.0,12000.0,0.0,1000,2256
ok,37,parents,36,52,married,no,fixed,60,240.0,0.0,0.0,1510,1625
default,2,owner,48,34,married,no,freelance,90,250.0,16000.0,2000.0,1500,1768
default,0,rent,48,39,married,no,freelance,45,0.0,0.0,0.0,700,987
default,6,rent,48,37,married,no,fixed,77,170.0,0.0,0.0,887,887
default,4,rent,36,27,separated,no,fixed,47,116.0,0.0,0.0,1300,1700
ok,10,owner,24,34,married,no,freelance,45,225.0,25000.0,0.0,1300,2063
ok,5,rent,36,63,married,no,others,50,54.0,3000.0,0.0,550,700
default,4,rent,48,26,single,no,fixed,47,124.0,0.0,0.0,1500,1756
ok,9,owner,48,23,single,no,fixed,35,123.0,7500.0,0.0,800,1111
default,1,parents,36,28,married,yes,fixed,60,95.0,4000.0,0.0,500,625
ok,7,other,48,43,married,yes,fixed,75,160.0,0.0,0.0,1350,1519
default,2,owner,60,27,married,yes,fixed,60,115.0,4000.0,800.0,2250,2850
ok,2,owner,48,52,married,no,fixed,75,218.0,3000.0,10.0,1400,1565
ok,10,owner,60,40,married,no,freelance,90,301.0,2000.0,0.0,1100,1835
ok,12,owner,48,48,married,no,fixed,45,293.0,12000.0,0.0,500,600
ok,4,owner,60,33,married,no,fixed,75,128.0,3500.0,100.0,400,1244
ok,7,private,12,30,single,no,freelance,35,0.0,3000.0,0.0,600,670
default,14,rent,60,46,married,no,freelance,48,25.0,0.0,0.0,1700,2210
default,2,other,48,29,married,no,fixed,75,96.0,6000.0,3000.0,1200,1521
ok,1,owner,36,19,single,no,fixed,45,98.0,4000.0,0.0,200,1330
default,1,rent,48,35,married,no,fixed,81,55.0,1500.0,0.0,1300,1440
default,0,rent,48,37,married,no,partime,60,154.0,0.0,0.0,1870,2217
ok,8,owner,48,52,married,no,fixed,60,105.0,3500.0,0.0,1000,1887
ok,20,rent,36,57,married,no,freelance,102,117.0,0.0,0.0,475,500
ok,2,parents,48,20,single,no,fixed,35,318.0,,0.0,740,1325
ok,0,owner,24,28,married,no,partime,45,219.0,6000.0,0.0,600,943
ok,7,owner,60,25,married,no,fixed,60,102.0,3500.0,1500.0,1400,1432
default,1,rent,48,33,divorced,no,fixed,60,250.0,0.0,0.0,1300,1573
ok,0,owner,48,37,married,no,freelance,60,107.0,18000.0,1700.0,800,1015
ok,2,parents,30,23,single,no,fixed,35,60.0,0.0,0.0,600,1127
default,8,rent,24,44,married,no,fixed,68,83.0,40000.0,0.0,1300,1372
default,4,unk,48,47,married,yes,freelance,45,,,,1350,2172
ok,7,rent,60,24,single,no,fixed,44,93.0,0.0,0.0,1100,1519
ok,1,parents,60,25,single,no,fixed,35,105.0,0.0,0.0,1100,1222
ok,4,parents,36,27,single,no,fixed,35,70.0,0.0,0.0,700,975
default,15,owner,60,58,married,yes,fixed,60,117.0,6000.0,0.0,1500,1670
ok,25,rent,24,45,separated,no,freelance,53,183.0,93000.0,0.0,1900,3088
default,0,parents,60,20,single,no,fixed,35,120.0,5500.0,1200.0,1170,1362
ok,28,owner,36,49,married,no,fixed,45,90.0,27000.0,0.0,600,1690
ok,0,owner,60,25,married,no,freelance,60,0.0,5500.0,1000.0,1100,1650
ok,17,parents,36,43,married,no,fixed,75,200.0,0.0,0.0,1000,2355
default,2,owner,60,38,married,yes,fixed,75,74.0,3500.0,500.0,1700,1888
ok,11,owner,60,41,married,no,fixed,60,313.0,7500.0,2000.0,2180,2654
ok,1,owner,36,31,married,no,fixed,45,197.0,8000.0,300.0,1590,1597
ok,30,owner,30,61,married,no,fixed,60,320.0,4000.0,0.0,700,1054
ok,6,parents,60,38,single,no,fixed,35,210.0,0.0,0.0,1200,1823
ok,10,owner,48,50,married,no,freelance,60,40.0,12000.0,0.0,1000,1303
ok,30,owner,60,65,married,no,freelance,45,250.0,80000.0,0.0,1700,2290
ok,1,parents,60,22,single,no,fixed,35,110.0,3500.0,0.0,1300,1517
ok,26,private,48,60,married,no,fixed,45,134.0,4200.0,2000.0,700,2684
ok,25,owner,36,59,single,no,freelance,35,19.0,5500.0,1500.0,425,1175
ok,7,private,36,24,single,no,freelance,35,131.0,7500.0,0.0,1350,1406
ok,22,owner,36,45,married,no,fixed,75,260.0,3000.0,0.0,1200,2267
default,4,rent,36,34,married,no,fixed,70,100.0,0.0,0.0,900,1150
ok,0,owner,48,26,single,no,fixed,35,101.0,2000.0,0.0,1000,1300
default,0,owner,60,65,married,no,others,45,69.0,10000.0,0.0,1500,1750
ok,30,rent,36,59,married,no,freelance,50,52.0,25000.0,0.0,1000,1298
ok,13,parents,36,38,separated,no,fixed,45,128.0,0.0,0.0,525,625
ok,3,owner,60,27,married,no,fixed,75,122.0,4000.0,0.0,1400,1702
ok,0,other,36,20,single,no,partime,45,150.0,0.0,0.0,450,500
ok,20,rent,60,61,married,no,fixed,81,211.0,0.0,0.0,1475,1475
ok,5,rent,60,31,married,no,fixed,86,109.0,0.0,0.0,830,1700
ok,25,owner,48,55,married,no,fixed,60,139.0,5000.0,0.0,1000,1300
ok,8,rent,60,26,married,no,fixed,59,140.0,0.0,0.0,1400,1538
ok,4,parents,48,21,single,no,fixed,35,88.0,25000.0,0.0,1100,1200
ok,0,other,48,23,single,no,fixed,35,60.0,0.0,0.0,1000,1294
ok,7,parents,60,27,single,no,freelance,35,39.0,0.0,0.0,1000,1678
default,5,owner,60,43,married,no,partime,75,120.0,2000.0,40.0,1400,1600
default,10,owner,60,56,married,no,fixed,60,161.0,5000.0,0.0,1500,1844
ok,1,parents,60,26,single,no,fixed,35,90.0,0.0,0.0,1000,1297
ok,1,owner,36,20,married,no,freelance,45,110.0,11500.0,0.0,700,770
default,0,rent,36,23,married,no,partime,81,60.0,0.0,0.0,450,450
ok,8,rent,24,32,married,yes,fixed,75,154.0,0.0,0.0,750,1258
ok,0,owner,60,44,married,no,fixed,75,97.0,6500.0,0.0,1000,1147
ok,0,private,12,39,married,no,fixed,45,178.0,2000.0,0.0,150,550
ok,2,rent,36,42,single,no,fixed,45,104.0,0.0,0.0,800,870
ok,12,owner,36,42,married,no,freelance,60,0.0,15000.0,0.0,1000,1500
ok,20,owner,12,49,married,no,freelance,60,500.0,10000.0,0.0,1000,3081
ok,0,owner,60,25,married,no,freelance,45,0.0,2500.0,0.0,1500,1812
ok,2,rent,24,26,single,no,freelance,55,200.0,0.0,0.0,600,1097
default,0,other,60,43,married,no,freelance,75,144.0,7600.0,0.0,1465,1544
default,0,rent,24,23,married,yes,fixed,83,80.0,0.0,0.0,425,590
ok,2,owner,60,37,married,no,fixed,90,137.0,3000.0,1.0,1100,1563
ok,3,parents,60,19,single,no,fixed,35,218.0,0.0,0.0,1100,1387
default,2,private,60,36,married,no,fixed,75,129.0,3000.0,29.0,900,960
default,2,rent,60,33,married,no,fixed,80,196.0,0.0,0.0,1350,1364
default,3,parents,48,23,single,no,freelance,35,182.0,0.0,0.0,1100,1427
ok,0,owner,36,32,married,no,freelance,90,0.0,17000.0,0.0,700,875
ok,0,owner,60,23,married,no,others,60,47.0,3000.0,0.0,820,875
ok,10,rent,60,28,married,no,fixed,78,325.0,18.0,3000.0,2250,2250
ok,24,owner,36,39,married,no,fixed,90,90.0,12000.0,4000.0,700,1693
default,12,rent,60,37,married,no,freelance,84,92.0,0.0,0.0,1300,1850
ok,5,rent,36,39,married,yes,fixed,100,250.0,0.0,0.0,1400,3959
ok,25,owner,60,43,married,no,freelance,60,62.0,12000.0,0.0,1000,1627
default,3,other,60,21,single,no,fixed,35,146.0,0.0,0.0,1400,1646
default,0,rent,60,19,single,no,fixed,35,0.0,0.0,0.0,1200,1503
ok,17,rent,48,36,married,no,fixed,56,105.0,0.0,0.0,1000,1295
default,8,other,36,30,married,yes,freelance,75,100.0,4000.0,1365.0,1220,1745
ok,10,owner,24,45,separated,no,fixed,35,77.0,14000.0,0.0,200,300
default,10,other,36,44,married,yes,freelance,75,0.0,0.0,0.0,1300,2276
ok,15,owner,60,39,separated,no,freelance,45,54.0,7000.0,0.0,1500,2230
default,0,other,60,27,single,no,fixed,35,149.0,0.0,0.0,1500,1601
ok,8,other,48,24,married,no,fixed,45,56.0,0.0,0.0,770,1129
ok,17,owner,48,43,married,no,fixed,75,251.0,5500.0,0.0,1100,1664
default,0,owner,60,34,married,no,partime,75,65.0,5000.0,0.0,1000,1142
default,0,owner,48,21,single,no,partime,60,160.0,2500.0,0.0,1220,1598
ok,37,owner,60,56,widow,no,fixed,35,300.0,10000.0,0.0,1300,1750
default,0,other,42,23,single,no,partime,35,0.0,0.0,0.0,1100,1135
ok,10,owner,60,37,married,yes,fixed,90,118.0,4500.0,0.0,1200,1296
ok,2,owner,60,30,married,yes,fixed,45,174.0,4000.0,0.0,2000,2250
ok,23,rent,24,47,single,no,fixed,44,86.0,0.0,0.0,350,975
ok,7,rent,48,59,married,no,fixed,83,233.0,3000.0,0.0,1250,1525
default,0,rent,36,32,married,no,freelance,89,285.0,0.0,0.0,1000,1304
ok,1,parents,60,29,married,no,fixed,75,105.0,10000.0,0.0,700,1610
ok,27,owner,60,56,married,no,fixed,45,122.0,3000.0,0.0,950,1386
ok,8,parents,60,33,married,no,freelance,75,160.0,0.0,0.0,1200,1506
default,8,parents,48,29,single,yes,freelance,35,0.0,0.0,0.0,1145,1145
ok,9,owner,36,24,married,no,fixed,45,160.0,4000.0,2000.0,450,1388
default,40,owner,36,62,married,yes,freelance,45,157.0,13500.0,0.0,1000,1300
ok,1,private,12,34,married,yes,fixed,90,65.0,3000.0,0.0,425,1245
ok,15,owner,60,41,married,no,freelance,90,0.0,9000.0,0.0,1500,1923
ok,2,parents,36,21,single,no,partime,35,105.0,0.0,0.0,300,495
ok,5,rent,36,27,married,no,fixed,57,120.0,0.0,0.0,560,1163
ok,10,private,36,61,married,no,fixed,75,130.0,25000.0,0.0,350,400
ok,5,parents,36,50,married,no,others,90,154.0,0.0,0.0,1000,1279
ok,3,rent,48,51,married,no,freelance,90,,0.0,0.0,1200,1240
ok,2,parents,48,39,separated,no,fixed,35,160.0,0.0,0.0,550,2340
default,0,other,60,31,single,no,partime,35,128.0,0.0,0.0,900,982
ok,5,owner,60,48,married,no,fixed,60,187.0,3000.0,0.0,1300,1400
ok,11,owner,36,46,married,no,fixed,45,120.0,5000.0,0.0,1075,1631
ok,0,owner,60,31,widow,no,freelance,35,200.0,4000.0,0.0,943,1018
ok,5,owner,18,29,married,no,fixed,45,142.0,6000.0,3000.0,450,1678
ok,8,owner,48,63,married,no,fixed,45,107.0,8000.0,0.0,600,790
default,1,other,48,35,separated,yes,fixed,35,126.0,0.0,0.0,1300,1696
ok,11,rent,60,28,married,no,fixed,59,144.0,0.0,0.0,1225,1360
default,6,rent,60,28,married,no,fixed,54,90.0,0.0,0.0,1700,1700
default,0,other,60,22,single,no,partime,35,55.0,0.0,0.0,1350,1400
ok,20,owner,12,52,married,no,freelance,60,208.0,8500.0,0.0,400,1202
ok,2,owner,60,31,married,no,fixed,60,121.0,4500.0,800.0,1450,1600
ok,7,private,60,29,married,no,fixed,60,51.0,3500.0,500.0,1000,1290
default,0,parents,60,25,married,yes,fixed,45,148.0,0.0,0.0,1400,1557
ok,22,rent,60,51,married,no,fixed,57,116.0,0.0,0.0,1300,1347
ok,15,owner,36,47,married,no,fixed,75,152.0,13000.0,0.0,2700,3560
ok,1,parents,36,19,single,no,partime,35,118.0,0.0,0.0,1200,1426
ok,17,owner,12,47,married,no,fixed,75,80.0,2500.0,0.0,400,1454
default,3,parents,12,26,single,no,fixed,35,120.0,3500.0,0.0,1000,1844
ok,6,owner,6,50,married,yes,freelance,75,100.0,30000.0,0.0,600,1282
default,12,owner,60,51,married,no,fixed,45,144.0,9000.0,0.0,1450,1490
ok,6,owner,48,53,married,no,freelance,45,90.0,3500.0,0.0,900,1281
ok,0,owner,60,26,married,no,fixed,45,150.0,3500.0,0.0,1310,1464
ok,2,parents,48,19,single,no,partime,35,87.0,0.0,0.0,900,1045
default,3,owner,24,60,married,no,freelance,90,50.0,16000.0,0.0,2750,2971
default,0,rent,60,34,married,no,freelance,75,0.0,4000.0,1000.0,1275,1325
default,1,rent,60,33,married,no,partime,85,250.0,5000.0,0.0,1700,1878
default,1,rent,48,36,married,no,partime,101,112.0,0.0,0.0,1550,1839
ok,2,rent,60,29,single,no,fixed,47,121.0,0.0,0.0,1100,1100
ok,0,parents,24,21,single,no,others,35,,300000.0,0.0,1318,1318
ok,8,parents,36,26,single,no,freelance,35,0.0,9000.0,2500.0,450,680
ok,4,other,60,28,married,no,fixed,60,143.0,0.0,0.0,1150,1630
ok,6,ignore,24,31,single,no,fixed,35,250.0,8000.0,0.0,1000,2436
ok,1,rent,18,33,married,no,freelance,69,244.0,0.0,0.0,600,1150
default,0,rent,60,35,married,no,others,75,,700.0,0.0,1800,2292
ok,0,private,48,45,married,no,fixed,75,194.0,3000.0,100.0,1000,1429
ok,25,owner,36,50,married,no,freelance,90,210.0,75000.0,0.0,900,1125
default,5,rent,60,37,married,yes,fixed,131,257.0,0.0,0.0,2200,2538
ok,1,rent,48,28,married,no,freelance,75,0.0,0.0,0.0,400,1415
ok,14,owner,24,50,married,no,fixed,60,92.0,,,1650,2261
ok,28,owner,42,50,widow,no,fixed,35,175.0,6000.0,0.0,1150,1397
ok,3,owner,60,38,married,no,partime,75,90.0,3000.0,0.0,930,1135
ok,15,owner,48,31,married,no,fixed,60,171.0,7000.0,0.0,1200,1290
ok,15,owner,36,58,married,no,freelance,60,159.0,9000.0,0.0,687,687
ok,20,owner,18,52,married,yes,fixed,75,166.0,50000.0,0.0,800,1017
ok,10,owner,36,26,married,no,fixed,60,100.0,3000.0,1800.0,500,690
ok,1,private,36,34,married,no,fixed,45,100.0,1800.0,1500.0,700,1296
ok,18,other,60,43,married,no,fixed,75,160.0,0.0,0.0,2000,2240
ok,0,parents,36,24,single,no,freelance,35,59.0,0.0,0.0,500,1400
ok,1,parents,60,21,single,no,fixed,35,142.0,3500.0,0.0,1650,2151
ok,11,owner,60,30,single,no,fixed,35,53.0,875.0,325.0,750,850
ok,13,owner,24,32,married,no,fixed,75,305.0,8000.0,0.0,1400,2060
ok,5,owner,60,35,married,no,fixed,75,185.0,5000.0,1500.0,1350,1553
default,2,private,60,32,married,yes,fixed,75,142.0,4000.0,0.0,1300,1566
ok,5,owner,60,36,married,no,fixed,75,107.0,12000.0,2000.0,600,1735
ok,11,owner,60,38,married,no,fixed,60,153.0,3000.0,0.0,1650,1816
default,10,parents,60,30,separated,yes,fixed,35,66.0,0.0,0.0,280,855
default,1,rent,60,41,married,no,fixed,52,65.0,0.0,0.0,850,882
ok,0,owner,36,61,married,no,others,45,111.0,6000.0,0.0,750,857
default,3,owner,60,22,single,no,freelance,35,100.0,10000.0,0.0,800,990
ok,10,owner,24,47,married,no,fixed,60,131.0,6000.0,0.0,250,1400
ok,25,private,36,49,married,no,fixed,60,125.0,5000.0,0.0,400,1062
ok,3,parents,60,23,single,no,freelance,35,110.0,8000.0,2000.0,1550,1750
ok,18,owner,24,52,married,no,fixed,75,113.0,11000.0,0.0,370,1555
ok,2,other,36,25,single,no,fixed,35,80.0,0.0,0.0,600,1104
ok,23,owner,24,57,married,no,fixed,45,93.0,2500.0,0.0,600,1118
default,28,owner,60,57,widow,yes,fixed,35,227.0,15000.0,0.0,1700,1875
ok,6,parents,60,28,separated,no,fixed,35,81.0,0.0,0.0,1500,1878
default,3,rent,60,31,married,no,fixed,101,110.0,0.0,0.0,1150,1152
ok,5,other,36,49,married,no,others,60,44.0,8000.0,0.0,400,428
ok,20,owner,36,35,married,no,fixed,75,175.0,12000.0,0.0,1500,1700
ok,4,parents,18,29,married,no,freelance,75,0.0,0.0,0.0,175,225
default,1,rent,24,31,separated,no,partime,41,58.0,,,200,300
default,1,rent,60,24,married,no,fixed,57,124.0,0.0,0.0,1530,1586
ok,30,owner,48,47,married,no,fixed,60,140.0,8000.0,0.0,1100,1298
ok,18,owner,60,49,widow,no,fixed,35,117.0,4000.0,0.0,1000,1057
ok,15,owner,48,32,married,no,fixed,60,140.0,3500.0,0.0,795,1458
ok,0,owner,36,29,married,yes,fixed,45,157.0,8000.0,0.0,600,1314
ok,22,owner,36,50,married,no,freelance,135,,24000.0,0.0,500,800
ok,8,parents,60,24,single,no,freelance,35,0.0,0.0,0.0,900,996
ok,20,owner,36,51,married,yes,fixed,75,228.0,4000.0,0.0,1200,1620
ok,3,parents,48,22,single,no,fixed,35,50.0,0.0,0.0,1100,1382
ok,5,other,36,54,married,no,fixed,45,300.0,0.0,0.0,800,1180
default,3,rent,48,33,single,no,freelance,45,100.0,0.0,0.0,1350,1518
ok,5,owner,18,31,married,no,fixed,75,153.0,5000.0,0.0,800,1615
ok,15,owner,48,43,married,no,freelance,60,100.0,18000.0,0.0,2500,2976
ok,0,owner,36,28,married,no,fixed,45,142.0,8000.0,4000.0,900,1888
ok,2,parents,60,22,single,no,fixed,35,151.0,0.0,0.0,1100,1481
ok,6,other,30,22,single,no,fixed,35,73.0,0.0,0.0,1086,1086
ok,17,owner,60,42,married,no,fixed,75,134.0,3500.0,0.0,1000,1594
ok,4,owner,60,28,married,no,freelance,60,125.0,10000.0,3500.0,1200,2100
ok,1,rent,48,27,married,no,freelance,76,160.0,0.0,0.0,1700,1985
ok,30,owner,60,49,widow,no,fixed,35,120.0,4000.0,0.0,1100,1152
default,1,rent,60,29,married,no,fixed,84,86.0,0.0,0.0,1350,1743
default,5,owner,60,48,married,yes,fixed,90,100.0,2000.0,792.0,1000,1034
ok,0,owner,36,35,married,no,freelance,75,190.0,4000.0,0.0,1300,2125
ok,17,parents,60,32,married,no,fixed,75,200.0,6000.0,0.0,1300,1682
default,30,owner,36,50,married,yes,freelance,60,0.0,10000.0,0.0,1600,1800
ok,22,parents,36,40,married,no,fixed,75,126.0,0.0,0.0,1000,1688
ok,5,parents,36,28,single,no,freelance,35,0.0,0.0,0.0,875,950
ok,1,owner,60,35,married,no,fixed,75,155.0,3000.0,0.0,1250,1391
default,8,other,36,29,married,yes,fixed,60,170.0,0.0,0.0,800,1000
ok,8,owner,24,46,married,no,fixed,75,200.0,5000.0,0.0,740,2095
ok,0,owner,24,38,married,no,fixed,75,87.0,3000.0,0.0,500,1214
ok,3,rent,48,36,married,no,fixed,85,104.0,5000.0,0.0,1700,1797
default,12,private,24,28,married,no,fixed,45,102.0,,,700,1229
ok,1,rent,48,27,single,no,partime,45,101.0,4000.0,0.0,1600,2075
ok,3,owner,60,58,married,yes,fixed,45,150.0,10000.0,0.0,1000,1000
ok,4,owner,60,34,single,no,others,45,75.0,2500.0,0.0,1150,1497
default,0,other,36,26,single,yes,partime,35,0.0,0.0,0.0,550,600
default,0,other,60,33,married,yes,partime,75,0.0,0.0,0.0,2000,3467
ok,3,owner,60,35,married,no,fixed,60,104.0,5000.0,0.0,1000,1317
default,5,private,36,50,married,no,fixed,60,165.0,8000.0,0.0,750,875
ok,2,rent,60,45,married,no,freelance,88,129.0,0.0,0.0,850,1044
ok,22,rent,60,40,married,no,freelance,91,160.0,7000.0,0.0,1600,1700
ok,0,rent,36,26,married,no,fixed,95,198.0,0.0,0.0,575,650
default,18,owner,48,32,married,no,fixed,75,71.0,4000.0,39.0,660,1461
ok,20,rent,60,44,married,no,fixed,91,162.0,3000.0,0.0,1500,1519
ok,20,owner,60,34,married,no,fixed,75,61.0,1500.0,700.0,800,1177
ok,35,other,60,54,married,no,fixed,75,156.0,0.0,0.0,950,1164
default,27,owner,18,47,married,yes,freelance,75,0.0,,,5000,6500
ok,6,rent,60,29,single,no,fixed,45,95.0,2500.0,0.0,1250,1490
ok,25,owner,48,52,married,no,fixed,45,200.0,3000.0,0.0,800,1300
ok,5,owner,48,33,married,no,fixed,75,158.0,4000.0,1100.0,1250,1550
ok,8,parents,60,24,single,no,fixed,35,110.0,0.0,0.0,1250,1500
default,0,rent,36,54,married,yes,others,45,0.0,0.0,0.0,2100,2100
default,11,private,36,44,married,no,fixed,90,89.0,2000.0,100.0,250,450
default,7,rent,60,49,married,yes,fixed,67,68.0,0.0,0.0,1300,1500
default,2,parents,30,25,married,no,freelance,35,31.0,0.0,0.0,250,550
ok,10,other,60,31,married,no,fixed,45,125.0,0.0,0.0,1200,1682
default,0,other,36,24,married,no,partime,60,0.0,0.0,0.0,800,1250
